FraudFound_P,PolicyNumber,Age,RepNumber,Month,MonthClaimed,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,399,59,5,Mar,Mar,Thursday,Honda,Friday,1,1
0,400,46,5,Mar,Mar,Friday,Mazda,Wednesday,1,2
0,401,39,12,Mar,Mar,Friday,Honda,Monday,1,2
0,402,34,15,Jun,Jun,Thursday,Pontiac,Thursday,1,1
0,403,52,8,Jan,Jan,Wednesday,VW,Tuesday,1,3
0,404,47,1,Dec,Dec,Thursday,Honda,Friday,3,3
0,405,26,12,Jul,Jul,Sunday,Mazda,Monday,1,1
1,406,54,7,Jan,Jan,Wednesday,Accura,Monday,1,3
0,407,32,4,Jul,Jul,Monday,Chevrolet,Thursday,1,1
0,408,28,15,Nov,Nov,Thursday,Pontiac,Monday,3,5
1,409,29,10,Nov,Nov,Wednesday,Pontiac,Tuesday,2,3
0,410,27,12,May,May,Saturday,Pontiac,Monday,4,4
0,411,36,9,May,Jun,Friday,Pontiac,Friday,3,2
0,412,49,14,Oct,Nov,Monday,Mazda,Wednesday,4,2
0,413,33,3,May,May,Thursday,Pontiac,Friday,2,2
0,414,60,7,Sep,Sep,Tuesday,Toyota,Thursday,2,3
0,415,34,11,Sep,Sep,Monday,Mazda,Wednesday,2,3
0,416,32,6,Oct,Oct,Friday,Pontiac,Friday,3,4
0,417,45,2,Oct,Oct,Friday,Honda,Tuesday,3,3
0,418,46,13,May,May,Tuesday,Ford,Tuesday,1,1
0,419,38,6,Nov,Nov,Wednesday,Toyota,Wednesday,1,4
0,420,33,2,Oct,Oct,Saturday,Pontiac,Monday,3,3
0,421,44,2,Feb,Mar,Thursday,Chevrolet,Wednesday,4,1
0,422,80,3,Dec,Apr,Thursday,Chevrolet,Thursday,1,4
0,423,44,15,Oct,Oct,Thursday,Pontiac,Friday,4,4
0,424,33,2,Jan,Jan,Saturday,Toyota,Tuesday,5,5
0,425,29,3,Jan,Feb,Friday,Honda,Monday,4,1
0,426,47,9,Oct,Oct,Tuesday,Ford,Tuesday,2,3
0,427,51,13,Dec,Dec,Thursday,Toyota,Friday,2,2
0,428,43,7,Sep,Sep,Saturday,Honda,Monday,1,3
0,429,29,11,Mar,Apr,Saturday,Toyota,Friday,4,1
0,430,28,11,Dec,Dec,Sunday,Pontiac,Wednesday,4,5
0,431,48,5,Feb,Feb,Friday,Chevrolet,Tuesday,1,2
0,432,41,7,Jul,Aug,Friday,Mercury,Monday,4,2
0,433,28,7,Jun,Jun,Tuesday,Toyota,Wednesday,3,4
0,434,50,2,Jun,Jul,Sunday,Toyota,Wednesday,3,2
0,435,0,4,Apr,Apr,Tuesday,Honda,Tuesday,3,3
0,436,46,1,Apr,May,Tuesday,Pontiac,Tuesday,3,1
0,437,45,6,Apr,Apr,Friday,Pontiac,Thursday,3,4
0,438,65,9,Apr,Apr,Thursday,Chevrolet,Thursday,3,3
0,439,28,1,Apr,Apr,Tuesday,Honda,Wednesday,2,2
0,440,67,16,Feb,Mar,Thursday,Honda,Friday,2,1
0,441,30,14,Aug,Aug,Saturday,Pontiac,Thursday,1,2
0,442,0,10,Jan,Jan,Thursday,Honda,Tuesday,1,2
0,443,50,2,Nov,Nov,Saturday,Chevrolet,Friday,1,2
0,444,29,15,Jul,Aug,Tuesday,Mazda,Wednesday,3,1
0,445,39,15,May,Jun,Wednesday,Toyota,Monday,3,1
0,446,47,16,Feb,Mar,Sunday,Pontiac,Friday,4,1
0,447,21,4,Feb,Feb,Saturday,Honda,Monday,4,5
0,448,34,8,Feb,Feb,Thursday,Toyota,Thursday,4,4
0,449,32,13,Nov,Nov,Thursday,Toyota,Thursday,1,1
1,450,31,4,Jan,Jan,Friday,Honda,Wednesday,2,2
0,451,29,8,Nov,Nov,Wednesday,Pontiac,Friday,1,2
0,452,32,13,Jun,Jul,Friday,Mazda,Wednesday,5,1
0,453,43,3,May,May,Monday,Mazda,Monday,4,4
0,454,60,3,Mar,Mar,Thursday,Chevrolet,Thursday,4,4
0,455,35,6,Sep,Sep,Tuesday,Pontiac,Thursday,4,5
0,456,30,9,Sep,Oct,Wednesday,Honda,Wednesday,5,1
0,457,42,8,Jan,Feb,Monday,Pontiac,Wednesday,5,1
0,458,38,8,Jan,Jan,Friday,Toyota,Monday,2,4
0,459,46,3,Oct,Nov,Monday,Toyota,Wednesday,5,1
0,460,28,15,Mar,Mar,Sunday,Mazda,Tuesday,4,5
0,461,73,15,Mar,Mar,Saturday,Honda,Monday,4,4
0,462,25,12,Mar,Mar,Sunday,Toyota,Tuesday,1,2
0,463,39,13,Sep,Sep,Tuesday,Accura,Wednesday,3,4
0,464,47,1,Jun,Jul,Friday,VW,Friday,2,2
0,465,25,11,May,Jun,Tuesday,Toyota,Wednesday,5,1
0,466,29,11,May,Aug,Tuesday,Honda,Monday,4,4
0,467,37,11,Jan,Feb,Friday,Mazda,Tuesday,5,3
0,468,52,12,Apr,Apr,Saturday,Honda,Tuesday,1,2
0,469,26,1,Feb,Feb,Saturday,Accura,Monday,1,2
0,470,64,6,Mar,Mar,Friday,Ford,Friday,2,2
0,471,28,5,Mar,Mar,Saturday,Mazda,Wednesday,1,3
0,472,50,11,Mar,Mar,Tuesday,Pontiac,Thursday,2,2
0,473,52,11,Feb,Mar,Wednesday,Chevrolet,Monday,4,2
0,474,30,13,Feb,Mar,Tuesday,Toyota,Friday,4,3
0,475,41,13,Feb,Feb,Monday,Mazda,Friday,3,4
0,476,51,5,Sep,Oct,Friday,Ford,Tuesday,5,2
0,477,22,5,May,May,Wednesday,Pontiac,Wednesday,1,2
0,478,37,15,Apr,May,Sunday,Ford,Thursday,5,4
0,479,57,6,Apr,Apr,Saturday,Mazda,Tuesday,3,3
0,480,33,11,Aug,Aug,Wednesday,Pontiac,Thursday,3,3
0,481,55,10,Oct,Nov,Tuesday,Pontiac,Wednesday,4,1
0,482,51,5,Oct,Oct,Monday,VW,Tuesday,3,3
0,483,27,2,Jan,Jan,Friday,Pontiac,Tuesday,2,3
0,484,27,8,Feb,Mar,Thursday,Chevrolet,Wednesday,4,2
0,485,30,5,Jul,Aug,Friday,Pontiac,Wednesday,5,1
0,486,37,3,Jun,Jul,Wednesday,Chevrolet,Monday,5,1
0,487,53,6,Jun,Jul,Saturday,Pontiac,Friday,4,3
0,488,23,1,Jun,Jun,Saturday,Toyota,Tuesday,1,2
0,489,0,16,Jan,Jan,Friday,Honda,Thursday,2,2
0,490,45,5,Oct,Oct,Monday,Accura,Tuesday,2,2
0,491,24,5,Jun,Jun,Thursday,Honda,Thursday,3,4
0,492,28,5,Jun,Jul,Wednesday,Mazda,Saturday,3,1
0,493,55,2,May,Nov,Monday,Toyota,Tuesday,2,2
0,494,0,7,Mar,Mar,Tuesday,Honda,Wednesday,3,3
0,495,32,13,Oct,Oct,Monday,Honda,Monday,1,4
0,496,21,4,Jun,Jun,Sunday,Honda,Monday,2,2
0,497,46,3,Mar,Mar,Tuesday,Mazda,Tuesday,4,5
0,498,49,15,Oct,Oct,Thursday,Mazda,Monday,3,4
0,499,45,11,Oct,Oct,Wednesday,Pontiac,Thursday,3,3
0,500,45,12,Oct,Oct,Wednesday,Mazda,Wednesday,3,3
0,501,48,3,Aug,Aug,Tuesday,Pontiac,Friday,3,3
0,502,43,2,Apr,Apr,Friday,Chevrolet,Wednesday,2,2
0,503,35,9,Apr,Apr,Saturday,Honda,Monday,2,3
1,504,74,10,Jan,Jan,Saturday,Pontiac,Thursday,2,2
0,505,32,3,Mar,Mar,Sunday,Toyota,Monday,2,3
0,506,24,2,Mar,Mar,Sunday,Toyota,Monday,2,3
0,507,30,13,Mar,Mar,Thursday,Toyota,Thursday,1,1
0,508,42,5,Mar,Mar,Tuesday,Toyota,Thursday,1,1
1,509,36,1,Jan,Jan,Sunday,Toyota,Thursday,2,3
0,510,39,12,Jan,Jan,Sunday,Ford,Tuesday,2,2
0,511,22,12,Feb,Feb,Saturday,Toyota,Monday,3,3
0,512,46,13,Feb,Feb,Friday,Toyota,Wednesday,3,4
0,513,30,2,Feb,Feb,Thursday,Pontiac,Friday,3,3
0,514,58,7,Feb,Feb,Friday,Toyota,Friday,3,3
0,515,46,14,Apr,Apr,Saturday,Honda,Monday,1,1
0,516,71,12,Apr,Apr,Saturday,Pontiac,Wednesday,1,1
0,517,42,11,Feb,Feb,Monday,Pontiac,Tuesday,4,4
0,518,52,13,Feb,Feb,Thursday,Pontiac,Friday,1,1
0,519,53,3,Feb,Feb,Tuesday,Pontiac,Tuesday,1,1
0,520,58,8,Jan,Feb,Monday,Toyota,Thursday,4,4
0,521,33,5,Jan,Jan,Thursday,Pontiac,Friday,4,5
0,522,0,15,Jan,Jan,Friday,Honda,Friday,5,5
1,523,37,13,Jan,Jan,Monday,Chevrolet,Tuesday,2,4
0,524,53,14,Feb,Feb,Wednesday,Chevrolet,Wednesday,1,1
0,525,41,3,Feb,Feb,Friday,Mazda,Friday,1,1
0,526,51,11,Feb,Feb,Monday,Mazda,Tuesday,2,2
0,527,41,10,Feb,Feb,Wednesday,Honda,Friday,2,2
0,528,34,13,Feb,Feb,Saturday,Honda,Wednesday,2,3
1,529,39,15,Jan,Jan,Monday,Mazda,Tuesday,2,2
0,530,49,16,Jan,Jan,Thursday,Ford,Thursday,2,4
0,531,30,7,Feb,Feb,Friday,Pontiac,Tuesday,1,2
0,532,61,2,Feb,Feb,Saturday,Toyota,Tuesday,1,2
0,533,51,1,Feb,Feb,Wednesday,Pontiac,Friday,2,3
1,534,33,7,Jan,Jan,Monday,Pontiac,Friday,2,3
0,535,80,8,Feb,Feb,Sunday,Pontiac,Monday,2,2
0,536,61,1,Feb,Mar,Saturday,Pontiac,Monday,3,2
1,537,33,13,Jan,Jan,Monday,Chevrolet,Wednesday,2,3
0,538,31,13,Feb,Feb,Monday,Saab,Monday,3,3
1,539,37,5,Jan,Jan,Monday,Honda,Wednesday,2,2
0,540,57,11,Feb,Mar,Saturday,Chevrolet,Wednesday,4,2
0,541,32,8,Feb,Mar,Monday,Chevrolet,Friday,4,1
0,542,55,4,Feb,Feb,Friday,Chevrolet,Friday,4,4
1,543,0,12,Jan,Jan,Tuesday,Honda,Friday,2,4
0,544,38,10,Feb,Mar,Tuesday,Pontiac,Friday,3,4
0,545,49,9,Jan,Mar,Tuesday,Chevrolet,Friday,5,2
0,546,50,6,Feb,Mar,Monday,Toyota,Thursday,5,2
0,547,48,5,Feb,Mar,Monday,Chevrolet,Thursday,4,1
0,548,26,7,Feb,Mar,Saturday,Toyota,Thursday,3,2
0,549,46,8,Feb,Apr,Saturday,Toyota,Friday,3,1
0,550,0,6,Feb,Feb,Monday,Honda,Wednesday,4,4
0,551,64,7,Feb,Feb,Monday,Chevrolet,Tuesday,3,4
0,552,72,16,Feb,Feb,Saturday,Pontiac,Tuesday,2,4
0,553,51,13,Feb,Feb,Wednesday,VW,Thursday,2,2
0,554,64,7,Feb,Feb,Sunday,VW,Wednesday,1,2
0,555,47,3,Feb,Feb,Sunday,Mazda,Tuesday,1,2
0,556,26,16,Feb,Feb,Tuesday,Accura,Tuesday,1,3
1,557,29,5,Jan,Jan,Wednesday,Pontiac,Monday,2,4
0,558,31,1,Jan,Feb,Monday,Honda,Tuesday,5,1
0,559,38,6,Jan,Feb,Thursday,Toyota,Monday,4,3
0,560,42,2,Jan,Feb,Wednesday,VW,Monday,4,2
0,561,38,13,Nov,Feb,Tuesday,Mazda,Tuesday,5,1
0,562,28,5,Apr,May,Saturday,Pontiac,Wednesday,1,1
0,563,37,6,Apr,Apr,Saturday,Pontiac,Wednesday,1,1
0,564,29,13,Aug,Aug,Friday,Toyota,Tuesday,3,4
1,565,51,9,Jan,Jan,Thursday,Toyota,Thursday,2,2
0,566,56,5,Jul,Jul,Friday,Pontiac,Monday,1,1
0,567,27,4,Dec,Dec,Monday,Pontiac,Monday,1,2
0,568,80,9,Oct,Oct,Sunday,Toyota,Tuesday,1,4
0,569,33,5,Aug,Aug,Tuesday,Pontiac,Friday,4,4
0,570,50,4,Mar,Mar,Thursday,Honda,Thursday,2,2
0,571,45,5,Mar,Mar,Tuesday,Pontiac,Thursday,4,4
0,572,26,15,Mar,Apr,Monday,Pontiac,Tuesday,3,3
0,573,33,11,May,May,Wednesday,Mazda,Tuesday,4,5
0,574,64,2,Apr,Apr,Tuesday,Honda,Tuesday,4,4
0,575,27,12,Oct,Oct,Thursday,Pontiac,Monday,3,4
0,576,33,8,Sep,Sep,Friday,Mazda,Friday,4,4
0,577,23,3,Aug,Aug,Monday,Honda,Tuesday,3,3
0,578,36,10,Apr,Apr,Monday,Mazda,Monday,2,2
0,579,52,7,Jun,Jun,Friday,Mazda,Wednesday,2,3
0,580,44,5,Jun,Jun,Saturday,Toyota,Wednesday,2,5
0,581,65,7,Jun,Jun,Wednesday,Pontiac,Friday,1,1
0,582,45,4,Oct,Oct,Tuesday,Pontiac,Thursday,2,3
0,583,40,14,Oct,Nov,Tuesday,Toyota,Thursday,2,3
0,584,29,5,Jul,Jul,Saturday,Pontiac,Monday,4,4
0,585,24,13,Jun,Jun,Tuesday,Chevrolet,Friday,4,4
0,586,50,7,Apr,May,Saturday,Chevrolet,Wednesday,4,1
0,587,38,13,Aug,Aug,Saturday,Pontiac,Sunday,2,4
0,588,51,15,Jul,Aug,Monday,Pontiac,Tuesday,4,1
0,589,35,2,Jun,Jun,Friday,Mazda,Thursday,4,5
0,590,41,9,Sep,Sep,Tuesday,Toyota,Thursday,1,2
0,591,28,14,Sep,Sep,Saturday,Chevrolet,Wednesday,4,5
0,592,27,10,Sep,Sep,Friday,Mazda,Sunday,2,2
0,593,26,12,Jan,Jan,Friday,Toyota,Tuesday,3,4
0,594,44,5,Nov,Nov,Monday,Honda,Tuesday,3,3
0,595,26,5,Jul,Jul,Tuesday,Mazda,Wednesday,2,2
0,596,34,5,Jul,Jul,Monday,Ford,Monday,2,2
0,597,30,10,Jun,Jun,Friday,Mazda,Monday,3,3
0,598,33,12,Jun,Jun,Friday,Mazda,Wednesday,3,4
0,599,26,16,Aug,Sep,Friday,Toyota,Friday,4,1
0,600,36,2,Nov,Nov,Thursday,Pontiac,Friday,1,1
0,601,26,3,Sep,Sep,Friday,Mazda,Friday,5,5
0,602,30,12,Jul,Jul,Sunday,Toyota,Monday,2,2
0,603,46,13,Jun,Jun,Saturday,Pontiac,Wednesday,4,5
0,604,32,14,Sep,Sep,Thursday,Chevrolet,Friday,2,2
0,605,28,16,Dec,Dec,Monday,Accura,Tuesday,3,3
0,606,64,8,Jul,Jul,Monday,Mazda,Tuesday,4,4
1,607,22,4,Jan,Jan,Saturday,Pontiac,Monday,3,3
0,608,35,7,Nov,Nov,Friday,Honda,Wednesday,3,4
0,609,33,7,Nov,Nov,Friday,Pontiac,Tuesday,3,4
0,610,48,3,Apr,Apr,Thursday,Pontiac,Thursday,1,1
0,611,30,10,Apr,Apr,Friday,Pontiac,Monday,2,4
0,612,29,5,May,Jun,Sunday,Toyota,Monday,5,1
0,613,30,16,Jul,Jul,Wednesday,Pontiac,Wednesday,2,2
0,614,0,4,Jun,Jun,Friday,Honda,Tuesday,2,3
0,615,34,16,Jun,Jun,Wednesday,Pontiac,Wednesday,2,3
0,616,41,10,Jun,Jun,Tuesday,Honda,Tuesday,2,2
0,617,27,15,Mar,Apr,Friday,Honda,Tuesday,4,1
1,618,28,8,Jan,Jan,Saturday,Toyota,Monday,3,5
0,619,45,6,Jan,Feb,Sunday,Ford,Thursday,3,1
0,620,60,15,Mar,Mar,Saturday,Toyota,Monday,1,2
0,621,52,4,May,Jun,Saturday,Mazda,Tuesday,4,3
0,622,47,9,Oct,Oct,Sunday,Mazda,Monday,5,5
0,623,44,16,Oct,Nov,Tuesday,Honda,Monday,5,1
0,624,31,7,Sep,Oct,Thursday,Honda,Wednesday,5,3
0,625,52,4,Aug,Sep,Wednesday,Chevrolet,Monday,3,3
0,626,42,7,Jul,Jul,Wednesday,Pontiac,Monday,2,3
0,627,33,15,Jul,Jul,Thursday,Toyota,Tuesday,2,3
0,628,33,4,Nov,Nov,Sunday,Pontiac,Monday,1,2
0,629,55,13,Nov,Nov,Sunday,Pontiac,Friday,1,2
0,630,33,2,Jun,Jun,Monday,Ford,Monday,4,4
0,631,35,2,May,May,Friday,Pontiac,Tuesday,1,2
0,632,45,10,Apr,Apr,Monday,Pontiac,Thursday,1,1
0,633,59,11,Nov,Nov,Thursday,Ford,Thursday,3,3
0,634,29,3,Nov,Nov,Wednesday,Mazda,Friday,3,3
0,635,46,9,Nov,Nov,Tuesday,Mazda,Wednesday,3,3
0,636,39,9,Apr,Apr,Friday,Pontiac,Monday,3,3
0,637,35,5,Nov,Nov,Sunday,Pontiac,Tuesday,3,4
0,638,24,5,Nov,Dec,Monday,Honda,Wednesday,4,2
0,639,40,11,Aug,Aug,Monday,Toyota,Wednesday,5,5
0,640,45,3,Aug,Aug,Wednesday,Toyota,Wednesday,5,5
0,641,76,4,Jun,Jul,Tuesday,Pontiac,Monday,3,3
0,642,49,11,Apr,Apr,Tuesday,Pontiac,Thursday,4,4
0,643,31,14,Mar,Mar,Monday,Toyota,Tuesday,4,4
0,644,32,9,Jan,Feb,Monday,Mazda,Tuesday,3,1
0,645,44,15,Dec,Dec,Friday,Toyota,Monday,2,2
0,646,65,2,Dec,Dec,Saturday,Pontiac,Wednesday,1,2
1,647,30,13,Jan,Jan,Monday,Mazda,Tuesday,3,4
0,648,34,10,Nov,Nov,Saturday,Toyota,Tuesday,3,4
0,649,55,7,May,May,Wednesday,Pontiac,Wednesday,5,5
1,650,42,2,Jan,Jan,Monday,Chevrolet,Wednesday,3,3
0,651,28,14,May,May,Friday,Pontiac,Monday,3,4
0,652,38,16,Sep,Sep,Saturday,Honda,Thursday,4,5
0,653,26,2,Oct,Nov,Saturday,Pontiac,Wednesday,5,1
0,654,43,6,Oct,Nov,Monday,Saturn,Wednesday,5,1
0,655,38,6,Sep,Sep,Monday,Toyota,Tuesday,2,2
0,656,22,9,Sep,Sep,Monday,Honda,Thursday,2,3
0,657,46,16,Aug,Aug,Sunday,Pontiac,Thursday,2,2
0,658,43,6,Oct,Oct,Saturday,Accura,Wednesday,3,4
0,659,39,5,Oct,Oct,Friday,Saturn,Tuesday,3,3
0,660,37,11,Dec,Mar,Thursday,Pontiac,Friday,4,3
0,661,0,3,Jan,Apr,Friday,Honda,Thursday,3,2
0,662,71,2,Jan,Jan,Sunday,Pontiac,Wednesday,2,4
0,663,27,7,Dec,Dec,Thursday,Honda,Monday,1,1
1,664,35,2,Aug,Aug,Tuesday,VW,Friday,1,1
0,665,47,15,Dec,Dec,Wednesday,Mazda,Tuesday,2,3
0,666,34,6,May,May,Thursday,Toyota,Tuesday,2,3
1,667,78,9,Jan,Jan,Tuesday,Chevrolet,Wednesday,3,3
0,668,60,8,Oct,Nov,Friday,Pontiac,Saturday,4,2
0,669,32,12,Aug,Sep,Sunday,Toyota,Thursday,5,1
0,670,57,6,Sep,Oct,Thursday,Pontiac,Thursday,5,1
0,671,41,12,Nov,Nov,Tuesday,Pontiac,Tuesday,3,3
0,672,34,16,Jul,Jul,Saturday,Toyota,Tuesday,1,2
0,673,31,12,Jul,Jul,Friday,Mazda,Tuesday,1,1
0,674,47,1,May,May,Wednesday,Toyota,Wednesday,1,1
0,675,49,13,May,May,Wednesday,Toyota,Tuesday,2,4
0,676,35,5,Jan,Jan,Tuesday,Toyota,Wednesday,3,4
0,677,28,6,Mar,Apr,Monday,Toyota,Tuesday,5,1
0,678,60,4,Apr,May,Friday,Pontiac,Wednesday,5,3
0,679,39,1,Apr,May,Saturday,Accura,Wednesday,5,1
0,680,56,11,Jul,Jul,Wednesday,Toyota,Wednesday,1,1
0,681,62,3,Apr,Apr,Tuesday,Ford,Thursday,3,5
0,682,0,2,Apr,Apr,Wednesday,Honda,Monday,3,4
0,683,25,6,Nov,Nov,Friday,Pontiac,Wednesday,2,4
0,684,52,10,Aug,Aug,Monday,Honda,Tuesday,2,2
0,685,76,13,Jul,Jul,Wednesday,Toyota,Thursday,3,3
0,686,77,3,Mar,Mar,Saturday,Toyota,Tuesday,2,3
0,687,55,3,Oct,Oct,Friday,Pontiac,Monday,5,5
0,688,31,11,Oct,Oct,Sunday,Mazda,Monday,4,5
0,689,34,2,May,May,Tuesday,Toyota,Tuesday,3,3
0,690,47,5,May,Aug,Tuesday,Mercury,Tuesday,3,5
0,691,48,14,Sep,Sep,Saturday,Ford,Wednesday,3,3
0,692,45,3,Aug,Aug,Friday,Pontiac,Monday,4,5
0,693,26,14,Jul,Jul,Thursday,Honda,Wednesday,1,3
0,694,64,15,Mar,Mar,Tuesday,Pontiac,Tuesday,4,4
0,695,37,16,Jul,Sep,Saturday,Pontiac,Thursday,3,2
0,696,28,11,Sep,Sep,Tuesday,Mazda,Wednesday,2,2
0,697,50,16,Sep,Sep,Thursday,VW,Friday,3,3
0,698,48,16,May,May,Saturday,Mazda,Tuesday,3,4
0,699,42,16,Apr,Apr,Saturday,Toyota,Wednesday,2,2
0,700,33,15,Mar,Apr,Monday,Mazda,Monday,4,2
1,701,33,8,Jan,Feb,Wednesday,Mazda,Tuesday,3,1
0,702,42,2,Jun,Jun,Saturday,Honda,Monday,2,2
0,703,35,13,May,May,Monday,Pontiac,Thursday,4,4
0,704,44,4,May,May,Monday,Chevrolet,Tuesday,4,5
0,705,34,4,May,May,Monday,Toyota,Wednesday,3,3
0,706,47,15,Jan,Jan,Wednesday,Mazda,Thursday,3,3
0,707,29,16,Jun,Jun,Tuesday,Toyota,Wednesday,1,2
0,708,50,9,Apr,Apr,Sunday,Toyota,Friday,4,5
0,709,31,16,May,May,Thursday,Toyota,Tuesday,1,2
0,710,49,15,Mar,Mar,Thursday,Pontiac,Wednesday,3,4
0,711,36,1,Apr,Apr,Monday,Mazda,Tuesday,3,3
0,712,51,16,Apr,Apr,Monday,Toyota,Monday,3,3
0,713,40,13,Sep,Oct,Tuesday,Pontiac,Monday,4,3
1,714,35,14,Jan,Feb,Thursday,Toyota,Wednesday,3,2
0,715,36,14,Jul,Jul,Tuesday,Toyota,Wednesday,2,2
0,716,38,7,Oct,Oct,Tuesday,Honda,Tuesday,3,4
0,717,37,2,Oct,Oct,Thursday,Honda,Friday,2,3
0,718,30,6,Apr,Apr,Sunday,Saab,Friday,3,4
0,719,45,13,Jun,Jun,Saturday,Toyota,Monday,1,3
0,720,29,11,Mar,Apr,Friday,Toyota,Wednesday,5,1
0,721,54,10,Mar,Apr,Thursday,Ford,Thursday,5,1
0,722,28,3,Apr,May,Saturday,Mercury,Tuesday,4,1
0,723,28,16,Nov,Dec,Monday,Honda,Monday,3,1
0,724,34,1,Nov,Nov,Wednesday,Chevrolet,Thursday,4,4
0,725,29,7,Jan,Jan,Thursday,Dodge,Friday,3,5
0,726,18,3,Nov,Nov,Sunday,Honda,Wednesday,2,3
0,727,42,4,Jul,Sep,Monday,Pontiac,Tuesday,5,1
0,728,38,11,Apr,Apr,Friday,Pontiac,Thursday,4,4
0,729,44,7,Mar,Mar,Tuesday,Chevrolet,Wednesday,3,3
0,730,37,16,Mar,Mar,Wednesday,Mazda,Friday,3,3
0,731,36,14,Jul,Aug,Friday,Mazda,Thursday,5,1
0,732,45,15,Mar,May,Thursday,Pontiac,Monday,5,3
0,733,39,5,Mar,Apr,Wednesday,Pontiac,Friday,5,2
0,734,55,12,Jan,Jan,Friday,Pontiac,Monday,4,4
0,735,35,5,Jan,Feb,Friday,Chevrolet,Tuesday,4,1
0,736,33,14,Oct,Apr,Tuesday,Accura,Monday,1,3
0,737,28,14,Jan,Jan,Friday,Chevrolet,Thursday,4,4
0,738,42,3,Mar,Mar,Thursday,Mazda,Tuesday,1,2
0,739,42,9,Mar,Mar,Friday,Saab,Thursday,1,2
0,740,38,5,Mar,Apr,Saturday,Pontiac,Monday,2,2
0,741,28,12,Mar,Apr,Tuesday,Mazda,Wednesday,3,4
0,742,47,9,Mar,Mar,Saturday,Chevrolet,Tuesday,3,4
0,743,44,9,Mar,Mar,Thursday,Toyota,Thursday,4,4
0,744,62,5,Apr,May,Friday,Pontiac,Thursday,1,3
0,745,57,3,Apr,May,Thursday,Pontiac,Wednesday,2,2
0,746,45,16,Mar,Mar,Thursday,Ford,Thursday,1,1
0,747,32,15,Mar,Mar,Saturday,Toyota,Monday,1,1
0,748,49,1,Mar,Mar,Monday,Mazda,Monday,1,4
0,749,35,11,Mar,Mar,Friday,Mazda,Tuesday,2,3
0,750,26,14,Mar,Mar,Tuesday,Toyota,Thursday,4,4
0,751,36,1,Jun,Jun,Thursday,Chevrolet,Thursday,4,5
0,752,16,11,Nov,Nov,Monday,Honda,Tuesday,1,2
0,753,31,9,Oct,Nov,Wednesday,Toyota,Tuesday,4,2
0,754,30,3,Jun,Jul,Thursday,Chevrolet,Tuesday,5,1
0,755,30,13,Jun,Jun,Tuesday,Pontiac,Wednesday,4,5
0,756,42,13,Apr,Apr,Friday,Mazda,Monday,2,2
0,757,78,8,Mar,Mar,Sunday,Toyota,Monday,3,3
1,758,33,16,Jan,Feb,Friday,Dodge,Tuesday,4,1
0,759,40,15,Mar,Mar,Friday,Honda,Tuesday,2,3
0,760,36,13,Mar,Mar,Friday,Chevrolet,Monday,1,1
0,761,43,7,Jan,Jan,Thursday,Pontiac,Thursday,3,3
0,762,36,2,Jan,Mar,Friday,Mazda,Tuesday,4,1
0,763,41,10,Apr,Apr,Saturday,Toyota,Thursday,2,3
0,764,36,7,Apr,Apr,Friday,Mazda,Monday,2,2
0,765,41,1,Apr,Apr,Monday,Chevrolet,Monday,1,1
0,766,27,10,Apr,Apr,Sunday,Pontiac,Tuesday,1,4
0,767,32,11,Mar,Apr,Friday,Pontiac,Thursday,4,2
1,768,53,4,Jan,Jan,Saturday,Toyota,Wednesday,4,4
0,769,0,16,Mar,Mar,Thursday,Honda,Thursday,3,3
0,770,39,7,Mar,Mar,Sunday,Saturn,Friday,2,3
0,771,40,15,Mar,May,Monday,Toyota,Monday,2,2
0,772,48,2,Mar,Mar,Monday,Chevrolet,Monday,2,2
0,773,43,14,Mar,Mar,Monday,Toyota,Wednesday,2,2
0,774,61,15,Mar,Mar,Wednesday,Pontiac,Friday,1,1
0,775,29,10,Feb,Feb,Friday,Accura,Friday,4,4
0,776,51,8,Sep,Feb,Tuesday,Mazda,Thursday,4,4
0,777,60,12,Jan,Jul,Sunday,Toyota,Monday,3,4
0,778,0,11,Sep,Sep,Monday,Honda,Wednesday,2,5
0,779,27,8,Jan,Jan,Saturday,Honda,Monday,4,4
0,780,32,10,Apr,Apr,Tuesday,Toyota,Tuesday,4,4
0,781,27,5,Apr,May,Wednesday,Mazda,Thursday,4,1
0,782,43,11,Aug,Aug,Sunday,Honda,Tuesday,3,3
0,783,35,8,Oct,Oct,Friday,Pontiac,Friday,4,4
0,784,45,14,Apr,May,Friday,Pontiac,Monday,4,4
0,785,34,15,Oct,Oct,Wednesday,Chevrolet,Thursday,1,1
0,786,54,8,Sep,Sep,Tuesday,Pontiac,Tuesday,2,2
0,787,24,9,Jan,Feb,Sunday,Honda,Monday,4,2
0,788,18,13,Jun,Jul,Thursday,Pontiac,Monday,4,2
0,789,49,3,Jun,Jul,Wednesday,Pontiac,Wednesday,4,4
1,790,39,11,Jan,Jan,Sunday,Pontiac,Wednesday,4,4
0,791,36,1,Dec,Dec,Friday,Toyota,Friday,4,4
0,792,46,2,Aug,Nov,Sunday,Honda,Monday,2,4
0,793,37,1,Oct,Oct,Wednesday,Pontiac,Wednesday,4,4
0,794,32,13,Jan,Jan,Sunday,Honda,Friday,4,5
0,795,27,1,Sep,Sep,Sunday,Mazda,Thursday,4,5
0,796,30,12,Sep,Sep,Saturday,Honda,Monday,4,4
